ID;Raised (UTC);Fixed;Client;Family;Subfamily;Status
2806879;05/08/2020 05:56;05/08/2020 12:16;Client_213;FIREWALL;FW-048;Closed
2806887;05/08/2020 06:05;05/08/2020 06:29;Client_213;WAF;WAF-011;Closed
2806892;05/08/2020 06:17;05/08/2020 19:24;Client_213;VPN;VPN-002;Closed
2806935;05/08/2020 06:54;05/08/2020 09:06;Client_213;FIREWALL;FW-002;Closed
2806944;05/08/2020 07:27;05/08/2020 19:24;Client_213;MAIL;MAIL-004;Closed
2806981;05/08/2020 08:40;05/08/2020 14:49;Client_213;WAF;WAF-012;Closed
2806982;05/08/2020 08:40;05/08/2020 11:47;Client_213;WAF;WAF-011;Closed
2807012;05/08/2020 10:03;05/08/2020 19:37;Client_213;VPN;VPN-002;Closed
2807021;05/08/2020 10:16;05/08/2020 19:37;Client_213;VPN;VPN-002;Closed
2807041;05/08/2020 10:55;05/08/2020 12:06;Client_213;FIREWALL;FW-048;Closed
2807089;05/08/2020 12:21;05/08/2020 15:31;Client_213;MAIL;MAIL-004;Closed
2807138;05/08/2020 08:21;05/08/2020 15:47;Client_213;ANTIVIRUS;AV-011;Closed
2807206;05/08/2020 18:15;05/08/2020 19:37;Client_213;FIREWALL;FW-002;Closed
2807208;05/08/2020 18:25;05/08/2020 19:24;Client_213;WAF;WAF-011;Closed
2807207;05/08/2020 18:25;05/08/2020 19:49;Client_213;WAF;WAF-012;Closed
2807370;06/08/2020 05:37;06/08/2020 06:13;Client_213;FIREWALL;FW-048;Closed
2807379;06/08/2020 05:55;06/08/2020 06:33;Client_213;FIREWALL;FW-002;Closed
2807402;06/08/2020 06:54;06/08/2020 07:34;Client_213;FIREWALL;FW-002;Closed
2807433;06/08/2020 07:59;06/08/2020 09:53;Client_213;FIREWALL;FW-048;Closed
2807465;06/08/2020 08:32;06/08/2020 17:34;Client_213;FIREWALL;FW-002;Closed
2807463;06/08/2020 08:39;06/08/2020 09:53;Client_213;ANTIVIRUS;AV-044;Closed
2807472;06/08/2020 08:40;06/08/2020 17:55;Client_213;ANTIVIRUS;AV-044;Closed
2807477;06/08/2020 08:52;06/08/2020 09:53;Client_213;FIREWALL;FW-002;Closed
2807582;06/08/2020 12:13;06/08/2020 18:53;Client_213;FIREWALL;FW-048;Closed
2807662;06/08/2020 15:16;06/08/2020 22:33;Client_213;WINDOWS;WINDOWS-049;Closed
2807802;06/08/2020 23:18;06/08/2020 23:55;Client_213;WAF;WAF-011;Closed
2807891;07/08/2020 05:31;07/08/2020 07:02;Client_213;FIREWALL;FW-048;Closed
2807946;07/08/2020 06:53;07/08/2020 08:11;Client_213;FIREWALL;FW-002;Closed
2807957;07/08/2020 07:13;07/08/2020 16:14;Client_213;FIREWALL;FW-048;Closed
2808011;07/08/2020 08:54;07/08/2020 10:06;Client_213;FIREWALL;FW-002;Closed
2808040;07/08/2020 09:52;07/08/2020 10:58;Client_213;FIREWALL;FW-002;Closed
2808080;07/08/2020 10:53;07/08/2020 11:53;Client_213;FIREWALL;FW-002;Closed
2808081;07/08/2020 11:01;07/08/2020 11:53;Client_213;FIREWALL;FW-002;Closed
2808399;08/08/2020 04:57;08/08/2020 07:28;Client_213;WAF;WAF-011;Closed
2808429;08/08/2020 08:11;08/08/2020 09:22;Client_213;WAF;WAF-011;Closed
2808444;08/08/2020 09:52;08/08/2020 10:48;Client_213;WAF;WAF-011;Closed
2808461;08/08/2020 11:59;08/08/2020 12:59;Client_213;ANTIVIRUS;AV-044;Closed
2808468;08/08/2020 12:03;08/08/2020 12:59;Client_213;ANTIVIRUS;AV-044;Closed
2808592;08/08/2020 21:29;08/08/2020 22:57;Client_213;WAF;WAF-011;Closed
2808624;09/08/2020 01:17;09/08/2020 04:57;Client_213;ANTIVIRUS;AV-005;Closed
2808699;09/08/2020 06:48;09/08/2020 08:10;Client_213;WAF;WAF-012;Closed
2808700;09/08/2020 06:48;09/08/2020 08:09;Client_213;WAF;WAF-011;Closed
2808811;09/08/2020 15:16;09/08/2020 17:22;Client_213;WINDOWS;WINDOWS-049;Closed
2808837;09/08/2020 18:21;09/08/2020 19:07;Client_213;ANTIVIRUS;AV-044;Closed
2808843;09/08/2020 19:03;09/08/2020 19:35;Client_213;WAF;WAF-011;Closed
2808844;09/08/2020 19:03;09/08/2020 19:35;Client_213;WAF;WAF-012;Closed
2808948;10/08/2020 05:23;10/08/2020 05:54;Client_213;WAF;WAF-011;Closed
2808965;10/08/2020 05:43;10/08/2020 07:00;Client_213;MAIL;MAIL-004;Closed
2808966;10/08/2020 05:52;10/08/2020 06:48;Client_213;FIREWALL;FW-002;Closed
2808991;10/08/2020 06:53;10/08/2020 07:35;Client_213;FIREWALL;FW-002;Closed
2809013;10/08/2020 07:18;10/08/2020 09:59;Client_213;ANTIVIRUS;AV-011;Closed
2809014;10/08/2020 07:52;10/08/2020 09:47;Client_213;FIREWALL;FW-002;Closed
2809022;10/08/2020 08:04;10/08/2020 14:00;Client_213;FIREWALL;FW-048;Closed
2809124;10/08/2020 11:14;10/08/2020 15:14;Client_213;VPN;VPN-002;Closed
2809146;10/08/2020 12:42;10/08/2020 13:15;Client_213;WAF;WAF-011;Closed
2809238;10/08/2020 15:15;10/08/2020 23:00;Client_213;VPN;VPN-002;Closed
2809268;10/08/2020 16:12;10/08/2020 23:00;Client_213;VPN;VPN-002;Closed
2809364;10/08/2020 23:08;11/08/2020 05:14;Client_213;WAF;WAF-011;Closed
2809401;11/08/2020 01:49;11/08/2020 05:41;Client_213;MAIL;MAIL-004;Closed
2809409;11/08/2020 03:15;11/08/2020 03:28;Client_213;WAF;WAF-011;Closed
2809464;11/08/2020 05:12;11/08/2020 05:36;Client_213;FIREWALL;FW-048;Closed
2809735;11/08/2020 11:00;11/08/2020 15:21;Client_213;VPN;VPN-002;Closed
2809876;11/08/2020 08:32;11/08/2020 19:00;Client_213;ANTIVIRUS;AV-011;Closed
2809897;11/08/2020 19:07;11/08/2020 19:29;Client_213;VPN;VPN-002;Closed
2810058;12/08/2020 05:01;12/08/2020 05:56;Client_213;FIREWALL;FW-048;Closed
2810103;12/08/2020 07:03;12/08/2020 13:34;Client_213;MAIL;MAIL-004;Closed
2810125;12/08/2020 08:14;12/08/2020 13:34;Client_213;FIREWALL;FW-002;Closed
2810217;12/08/2020 11:44;12/08/2020 14:00;Client_213;FIREWALL;FW-048;Closed
2810222;12/08/2020 11:47;12/08/2020 16:42;Client_213;MAIL;MAIL-004;Closed
2810247;12/08/2020 12:28;12/08/2020 16:42;Client_213;WINDOWS;WINDOWS-001;Closed
2815177;13/08/2020 05:15;13/08/2020 15:53;Client_213;FIREWALL;FW-048;Closed
2815436;13/08/2020 06:13;13/08/2020 16:28;Client_213;FIREWALL;FW-048;Closed
2816081;13/08/2020 07:02;13/08/2020 19:36;Client_213;WINDOWS;WINDOWS-001;Closed
2816597;13/08/2020 07:43;13/08/2020 16:43;Client_213;FIREWALL;FW-002;Closed
2816598;13/08/2020 07:43;13/08/2020 16:43;Client_213;FIREWALL;FW-002;Closed
2820007;13/08/2020 12:07;13/08/2020 16:43;Client_213;FIREWALL;FW-048;Closed
2828364;14/08/2020 08:58;14/08/2020 10:11;Client_213;WAF;WAF-011;Closed
2847137;16/08/2020 12:32;16/08/2020 12:40;Client_213;WAF;WAF-011;Closed
2847166;16/08/2020 12:32;16/08/2020 13:20;Client_213;WAF;WAF-011;Closed
2852104;17/08/2020 07:18;17/08/2020 11:56;Client_213;MAIL;MAIL-004;Closed
2852729;17/08/2020 08:22;17/08/2020 12:02;Client_213;WINDOWS;WINDOWS-049;Closed
2853148;17/08/2020 06:22;17/08/2020 10:22;Client_213;ANTIVIRUS;AV-011;Closed
2950313;05/10/2020 06:04;06/10/2020 07:46;Client_213;FIREWALL;FW-048;Closed
2951101;06/10/2020 07:53;07/10/2020 09:59;Client_213;FIREWALL;FW-002;Closed
2951114;06/10/2020 08:05;07/10/2020 09:59;Client_213;WINDOWS;WINDOWS-049;Closed
2951147;06/10/2020 08:37;07/10/2020 09:59;Client_213;ANTIVIRUS;AV-044;Closed
2951217;06/10/2020 09:38;07/10/2020 09:58;Client_213;FIREWALL;FW-002;Closed
2951250;06/10/2020 10:36;07/10/2020 09:58;Client_213;WAF;WAF-011;Closed
2951278;06/10/2020 11:01;07/10/2020 09:58;Client_213;MAIL;MAIL-004;Closed
2951283;06/10/2020 11:11;07/10/2020 09:58;Client_213;WAF;WAF-011;Closed
2951287;06/10/2020 11:17;07/10/2020 09:58;Client_213;VPN;VPN-002;Closed
2951317;06/10/2020 11:46;07/10/2020 09:58;Client_213;VPN;VPN-002;Closed
2951347;06/10/2020 12:27;07/10/2020 09:58;Client_213;VPN;VPN-002;Closed
2951405;06/10/2020 13:53;07/10/2020 09:58;Client_213;VPN;VPN-002;Closed
2951439;06/10/2020 14:23;07/10/2020 09:57;Client_213;FIREWALL;FW-002;Closed
2951468;06/10/2020 15:28;07/10/2020 09:57;Client_213;ANTIVIRUS;AV-005;Closed
2951556;06/10/2020 17:41;07/10/2020 09:57;Client_213;VPN;VPN-002;Closed
2951566;06/10/2020 18:18;07/10/2020 09:57;Client_213;VPN;VPN-002;Closed
2963682;19/10/2020 08:09;20/10/2020 06:07;Client_213;FIREWALL;FW-048;Closed
2968676;19/10/2020 08:09;20/10/2020 06:07;Client_213;FIREWALL;FW-048;Closed
2963740;19/10/2020 09:34;20/10/2020 06:07;Client_213;FIREWALL;FW-048;Closed
2968683;19/10/2020 09:34;20/10/2020 06:07;Client_213;FIREWALL;FW-048;Closed
2963813;19/10/2020 11:37;20/10/2020 06:07;Client_213;FIREWALL;FW-048;Closed
2968685;19/10/2020 11:37;20/10/2020 06:07;Client_213;FIREWALL;FW-048;Closed
2968149;27/10/2020 14:45;28/10/2020 16:30;Client_213;VPN;VPN-002;Closed
2968795;27/10/2020 14:45;28/10/2020 16:30;Client_213;VPN;VPN-002;Closed
2971674;03/11/2020 07:12;03/11/2020 21:04;Client_213;FIREWALL;FW-048;Closed
2972498;04/11/2020 12:37;04/11/2020 13:53;Client_213;WAF;WAF-011;Closed
2972647;04/11/2020 15:08;04/11/2020 20:39;Client_213;FIREWALL;FW-002;Closed
2973251;05/11/2020 06:49;05/11/2020 13:38;Client_213;FIREWALL;FW-048;Closed
2974990;06/11/2020 13:35;06/11/2020 16:25;Client_213;FIREWALL;FW-002;Closed
2980552;13/11/2020 07:31;13/11/2020 15:12;Client_213;MAIL;MAIL-004;Closed
2947709;13/11/2020 15:04;13/11/2020 15:32;Client_213;FIREWALL;FW-024;Closed
2981910;15/11/2020 06:27;16/11/2020 08:51;Client_213;WAF;WAF-011;Closed
2982452;16/11/2020 06:14;16/11/2020 08:51;Client_213;WAF;WAF-011;Closed
2991428;19/11/2020 11:45;20/11/2020 08:56;Client_213;WAF;WAF-011;Closed
2991749;19/11/2020 15:22;20/11/2020 08:56;Client_213;WAF;WAF-012;Closed
2991748;19/11/2020 15:23;20/11/2020 08:56;Client_213;WAF;WAF-011;Closed
2991842;19/11/2020 16:24;20/11/2020 08:56;Client_213;WINDOWS;WINDOWS-002;Closed
2992171;19/11/2020 18:36;20/11/2020 08:55;Client_213;WAF;WAF-011;Closed
2992188;19/11/2020 18:43;20/11/2020 08:55;Client_213;WAF;WAF-011;Closed
2992187;19/11/2020 18:43;20/11/2020 08:55;Client_213;WAF;WAF-011;Closed
2993501;20/11/2020 06:32;20/11/2020 08:55;Client_213;WAF;WAF-011;Closed
2995413;24/11/2020 02:30;24/11/2020 10:57;Client_213;FIREWALL;FW-002;Closed
2996442;25/11/2020 07:01;25/11/2020 19:35;Client_213;FIREWALL;FW-048;Closed
2996516;25/11/2020 08:31;25/11/2020 17:09;Client_213;FIREWALL;FW-002;Closed
3001587;02/12/2020 09:19;02/12/2020 20:39;Client_213;FIREWALL;FW-002;Closed
3011275;16/12/2020 21:04;17/12/2020 16:44;Client_213;FIREWALL;FW-002;Closed
3014741;20/12/2020 15:15;21/12/2020 06:05;Client_213;WINDOWS;WINDOWS-001;Closed
3014823;20/12/2020 19:34;21/12/2020 06:05;Client_213;FIREWALL;FW-002;Closed
3017165;23/12/2020 13:51;24/12/2020 06:19;Client_213;WINDOWS;WINDOWS-001;Closed
3017257;23/12/2020 15:37;24/12/2020 06:19;Client_213;WAF;WAF-011;Closed
3017372;23/12/2020 20:04;24/12/2020 06:18;Client_213;VPN;VPN-002;Closed
3017402;23/12/2020 21:19;24/12/2020 06:18;Client_213;WAF;WAF-011;Closed
3022493;30/12/2020 09:23;31/12/2020 03:54;Client_213;WINDOWS;WINDOWS-006;Closed
3022494;30/12/2020 09:41;31/12/2020 03:54;Client_213;WINDOWS;WINDOWS-006;Closed
3022589;30/12/2020 12:29;31/12/2020 03:54;Client_213;MAIL;MAIL-004;Closed
3022604;30/12/2020 12:57;31/12/2020 03:54;Client_213;ANTIVIRUS;AV-044;Closed
3022659;30/12/2020 14:41;31/12/2020 03:54;Client_213;WINDOWS;WINDOWS-049;Closed
3026541;08/01/2021 10:23;09/01/2021 06:16;Client_213;MAIL;MAIL-004;Closed
3026573;08/01/2021 11:08;09/01/2021 06:16;Client_213;VPN;VPN-002;Closed
3026579;08/01/2021 11:17;09/01/2021 06:16;Client_213;WAF;WAF-011;Closed
3026625;08/01/2021 13:37;09/01/2021 06:16;Client_213;VPN;VPN-002;Closed
3026631;08/01/2021 13:53;09/01/2021 06:16;Client_213;VPN;VPN-002;Closed
3026930;09/01/2021 08:31;10/01/2021 06:27;Client_213;FIREWALL;FW-002;Closed
3027040;09/01/2021 14:51;10/01/2021 06:26;Client_213;ANTIVIRUS;AV-011;Closed
3027064;09/01/2021 17:00;10/01/2021 06:26;Client_213;FIREWALL;FW-023;Closed
3027181;10/01/2021 02:53;10/01/2021 06:26;Client_213;ANTIVIRUS;AV-005;Closed
3028868;13/01/2021 08:36;13/01/2021 14:51;Client_213;VPN;VPN-002;Closed
3028871;13/01/2021 08:51;13/01/2021 14:51;Client_213;WINDOWS;WINDOWS-055;Closed
3028877;13/01/2021 08:57;13/01/2021 14:51;Client_213;VPN;VPN-002;Closed
3028918;13/01/2021 09:55;13/01/2021 14:51;Client_213;WAF;WAF-011;Closed
3028979;13/01/2021 10:45;13/01/2021 14:50;Client_213;VPN;VPN-002;Closed
3029001;13/01/2021 11:13;13/01/2021 14:50;Client_213;FIREWALL;FW-002;Closed
3029020;13/01/2021 11:53;13/01/2021 14:50;Client_213;FIREWALL;FW-048;Closed
3030383;15/01/2021 06:52;15/01/2021 14:30;Client_213;WAF;WAF-011;Closed
3030389;15/01/2021 07:04;15/01/2021 14:30;Client_213;VPN;VPN-002;Closed
3030451;15/01/2021 09:05;15/01/2021 14:30;Client_213;ANTIVIRUS;AV-005;Closed
3030493;15/01/2021 10:04;15/01/2021 14:29;Client_213;VPN;VPN-002;Closed
3030548;15/01/2021 11:36;15/01/2021 14:29;Client_213;VPN;VPN-002;Closed
3030611;15/01/2021 13:20;15/01/2021 14:29;Client_213;FIREWALL;FW-002;Closed
3030869;16/01/2021 00:15;16/01/2021 20:33;Client_213;ANTIVIRUS;AV-011;Closed
3030949;16/01/2021 08:24;16/01/2021 20:32;Client_213;WINDOWS;WINDOWS-049;Closed
3030950;16/01/2021 08:43;16/01/2021 20:32;Client_213;FIREWALL;FW-023;Closed
3030959;16/01/2021 08:43;16/01/2021 20:32;Client_213;FIREWALL;FW-023;Closed
3031068;16/01/2021 17:51;16/01/2021 20:32;Client_213;VPN;VPN-002;Closed
3031095;16/01/2021 19:41;16/01/2021 20:32;Client_213;VPN;VPN-002;Closed
3031754;18/01/2021 10:25;19/01/2021 05:56;Client_213;WAF;WAF-011;Closed
3031800;18/01/2021 11:25;19/01/2021 05:56;Client_213;FIREWALL;FW-002;Closed
3031832;18/01/2021 12:26;19/01/2021 05:56;Client_213;WINDOWS;WINDOWS-049;Closed
3031833;18/01/2021 12:28;19/01/2021 05:56;Client_213;WINDOWS;WINDOWS-055;Closed
3031881;18/01/2021 14:00;19/01/2021 05:56;Client_213;WINDOWS;WINDOWS-001;Closed
3031889;18/01/2021 14:21;19/01/2021 05:56;Client_213;WAF;WAF-011;Closed
3031890;18/01/2021 14:21;19/01/2021 05:56;Client_213;WAF;WAF-012;Closed
3031991;18/01/2021 16:28;19/01/2021 05:55;Client_213;WINDOWS;WINDOWS-001;Closed
3032018;18/01/2021 17:57;19/01/2021 05:55;Client_213;WINDOWS;WINDOWS-001;Closed
3032029;18/01/2021 18:34;19/01/2021 05:55;Client_213;MAIL;MAIL-004;Closed
3032179;19/01/2021 03:31;19/01/2021 05:55;Client_213;ANTIVIRUS;AV-044;Closed
3032933;20/01/2021 01:25;20/01/2021 05:49;Client_213;FIREWALL;FW-002;Closed
3032976;20/01/2021 04:58;20/01/2021 05:48;Client_213;WAF;WAF-012;Closed
3034939;22/01/2021 20:44;24/01/2021 14:07;Client_213;WAF;WAF-011;Closed
3035018;23/01/2021 01:02;24/01/2021 14:06;Client_213;WAF;WAF-011;Closed
3035080;23/01/2021 05:32;24/01/2021 14:06;Client_213;WAF;WAF-011;Closed
3035081;23/01/2021 05:32;24/01/2021 14:06;Client_213;WAF;WAF-012;Closed
3035105;23/01/2021 05:45;24/01/2021 14:06;Client_213;WAF;WAF-012;Closed
3035300;23/01/2021 13:34;24/01/2021 14:06;Client_213;WAF;WAF-011;Closed
3035404;23/01/2021 20:21;24/01/2021 14:06;Client_213;WAF;WAF-011;Closed
3037707;27/01/2021 09:52;27/01/2021 21:15;Client_213;FIREWALL;FW-002;Closed
3037754;27/01/2021 11:05;27/01/2021 21:14;Client_213;FIREWALL;FW-002;Closed
3037887;27/01/2021 12:52;27/01/2021 21:14;Client_213;VPN;VPN-002;Closed
3038065;27/01/2021 18:48;27/01/2021 21:14;Client_213;ANTIVIRUS;AV-011;Closed
3038623;28/01/2021 14:31;29/01/2021 05:58;Client_213;ANTIVIRUS;AV-011;Closed
3038652;28/01/2021 16:53;29/01/2021 05:58;Client_213;WAF;WAF-011;Closed
3038683;28/01/2021 18:30;29/01/2021 05:58;Client_213;FIREWALL;FW-052;Closed
3038693;28/01/2021 19:01;29/01/2021 05:58;Client_213;WAF;WAF-011;Closed
3038697;28/01/2021 19:13;29/01/2021 05:58;Client_213;VPN;VPN-002;Closed
3038779;29/01/2021 00:56;29/01/2021 05:57;Client_213;WAF;WAF-011;Closed
3048852;17/02/2021 06:51;17/02/2021 20:06;Client_213;FIREWALL;FW-048;Closed
3048971;17/02/2021 09:20;17/02/2021 15:18;Client_213;ANTIVIRUS;AV-044;Closed
3049021;17/02/2021 10:27;17/02/2021 20:06;Client_213;FIREWALL;FW-048;Closed
3049282;17/02/2021 14:11;17/02/2021 19:30;Client_213;ANTIVIRUS;AV-011;Closed
3049295;17/02/2021 15:29;17/02/2021 18:29;Client_213;WINDOWS;WINDOWS-001;Closed
3049309;17/02/2021 16:06;17/02/2021 16:57;Client_213;VPN;VPN-002;Closed
3049564;17/02/2021 19:42;17/02/2021 20:06;Client_213;WAF;WAF-011;Closed
3049604;17/02/2021 20:21;17/02/2021 20:41;Client_213;WAF;WAF-011;Closed
3050065;18/02/2021 09:58;18/02/2021 14:45;Client_213;VPN;VPN-002;Closed
3050312;18/02/2021 12:28;19/02/2021 02:43;Client_213;MAIL;MAIL-004;Closed
3050385;18/02/2021 13:17;18/02/2021 13:44;Client_213;WAF;WAF-011;Closed
3050502;18/02/2021 14:40;19/02/2021 04:51;Client_213;MAIL;MAIL-004;Closed
3050600;18/02/2021 15:48;18/02/2021 17:08;Client_213;VPN;VPN-002;Closed
3050990;18/02/2021 20:51;19/02/2021 02:31;Client_213;VPN;VPN-002;Closed
3051071;18/02/2021 22:07;19/02/2021 02:43;Client_213;ANTIVIRUS;AV-011;Closed
3051210;19/02/2021 06:18;19/02/2021 06:59;Client_213;VPN;VPN-002;Closed
3051240;18/02/2021 22:35;19/02/2021 07:59;Client_213;ANTIVIRUS;AV-011;Closed
3051280;18/02/2021 22:35;19/02/2021 09:47;Client_213;ANTIVIRUS;AV-011;Closed
3051299;19/02/2021 08:50;19/02/2021 18:21;Client_213;WINDOWS;WINDOWS-001;Closed
3051324;19/02/2021 09:21;19/02/2021 10:39;Client_213;VPN;VPN-002;Closed
3051358;19/02/2021 10:07;19/02/2021 11:09;Client_213;VPN;VPN-002;Closed
3051451;19/02/2021 12:00;19/02/2021 12:30;Client_213;WINDOWS;WINDOWS-001;Closed
3051611;19/02/2021 14:25;19/02/2021 15:45;Client_213;ANTIVIRUS;AV-011;Closed
3051696;19/02/2021 17:10;19/02/2021 17:33;Client_213;VPN;VPN-002;Closed
3051773;19/02/2021 19:27;19/02/2021 19:46;Client_213;WAF;WAF-012;Closed
3051774;19/02/2021 19:27;19/02/2021 19:45;Client_213;WAF;WAF-011;Closed
3051775;19/02/2021 19:32;19/02/2021 19:57;Client_213;VPN;VPN-002;Closed
3051961;20/02/2021 08:34;20/02/2021 09:02;Client_213;ANTIVIRUS;AV-005;Closed
3051972;20/02/2021 09:03;20/02/2021 09:26;Client_213;WAF;WAF-011;Closed
3052004;20/02/2021 10:22;20/02/2021 10:49;Client_213;WAF;WAF-011;Closed
3052088;20/02/2021 18:17;20/02/2021 18:55;Client_213;VPN;VPN-002;Closed
3052350;21/02/2021 21:36;21/02/2021 22:20;Client_213;ANTIVIRUS;AV-044;Closed
3052530;22/02/2021 08:21;22/02/2021 11:41;Client_213;WAF;WAF-011;Closed
3052538;22/02/2021 08:30;22/02/2021 18:55;Client_213;FIREWALL;FW-048;Closed
3052541;22/02/2021 08:35;22/02/2021 09:00;Client_213;VPN;VPN-002;Closed
3052653;22/02/2021 11:10;22/02/2021 12:44;Client_213;FIREWALL;FW-048;Closed
3052682;22/02/2021 12:04;22/02/2021 12:44;Client_213;ANTIVIRUS;AV-044;Closed
3052724;22/02/2021 13:22;22/02/2021 13:48;Client_213;VPN;VPN-002;Closed
3052833;22/02/2021 15:48;22/02/2021 16:15;Client_213;WAF;WAF-011;Closed
3052927;22/02/2021 19:12;22/02/2021 20:33;Client_213;VPN;VPN-002;Closed
3053249;23/02/2021 08:01;23/02/2021 08:29;Client_213;WAF;WAF-011;Closed
3053319;23/02/2021 09:51;23/02/2021 13:55;Client_213;ANTIVIRUS;AV-005;Closed
3053707;23/02/2021 21:04;24/02/2021 00:28;Client_213;ANTIVIRUS;AV-005;Closed
3053743;23/02/2021 23:13;24/02/2021 02:45;Client_213;VPN;VPN-002;Closed
3053777;24/02/2021 02:28;24/02/2021 10:13;Client_213;ANTIVIRUS;AV-044;Closed
3053860;24/02/2021 07:48;24/02/2021 14:06;Client_213;VPN;VPN-002;Closed
3053878;24/02/2021 08:11;24/02/2021 14:06;Client_213;ANTIVIRUS;AV-044;Closed
3054089;24/02/2021 14:12;24/02/2021 16:19;Client_213;VPN;VPN-002;Closed
3054091;24/02/2021 13:53;24/02/2021 16:19;Client_213;ANTIVIRUS;AV-011;Closed
3054750;24/02/2021 16:23;24/02/2021 17:01;Client_213;WAF;WAF-011;Closed
3054751;24/02/2021 16:23;24/02/2021 17:01;Client_213;WAF;WAF-012;Closed
3055050;25/02/2021 06:52;25/02/2021 10:50;Client_213;FIREWALL;FW-048;Closed
3055055;25/02/2021 07:01;25/02/2021 10:49;Client_213;MAIL;MAIL-004;Closed
3055897;25/02/2021 14:17;25/02/2021 16:31;Client_213;ANTIVIRUS;AV-011;Closed
3055919;25/02/2021 16:28;25/02/2021 18:00;Client_213;VPN;VPN-002;Closed
3056184;26/02/2021 07:04;26/02/2021 09:55;Client_213;VPN;VPN-002;Closed
3059872;01/03/2021 17:38;01/03/2021 19:44;Client_213;VPN;VPN-002;Closed
3059981;01/03/2021 20:09;01/03/2021 20:40;Client_213;ANTIVIRUS;AV-005;Closed
3060177;02/03/2021 07:20;02/03/2021 11:02;Client_213;MAIL;MAIL-004;Closed
3060328;02/03/2021 10:10;02/03/2021 10:36;Client_213;WAF;WAF-012;Closed
3060399;02/03/2021 11:36;02/03/2021 16:37;Client_213;VPN;VPN-002;Closed
3060400;02/03/2021 11:38;02/03/2021 16:21;Client_213;MAIL;MAIL-015;Closed
3060429;02/03/2021 12:10;02/03/2021 14:13;Client_213;MAIL;MAIL-004;Closed
3060435;02/03/2021 12:17;02/03/2021 13:57;Client_213;MAIL;MAIL-004;Closed
3061172;02/03/2021 16:39;02/03/2021 17:10;Client_213;MAIL;MAIL-015;Closed
3061473;02/03/2021 21:14;02/03/2021 23:55;Client_213;VPN;VPN-002;Closed
3061766;03/03/2021 07:56;03/03/2021 12:19;Client_213;MAIL;MAIL-015;Closed
3061895;03/03/2021 10:21;03/03/2021 17:27;Client_213;FIREWALL;FW-052;Closed
3061952;03/03/2021 10:45;03/03/2021 18:17;Client_213;MAIL;MAIL-004;Closed
3062351;03/03/2021 14:07;03/03/2021 16:10;Client_213;ANTIVIRUS;AV-011;Closed
3063521;03/03/2021 18:47;04/03/2021 01:14;Client_213;MAIL;MAIL-015;Closed
3063813;03/03/2021 20:56;04/03/2021 01:14;Client_213;MAIL;MAIL-015;Closed
3063928;03/03/2021 21:48;04/03/2021 01:14;Client_213;MAIL;MAIL-015;Closed
3064087;03/03/2021 18:44;04/03/2021 03:29;Client_213;ANTIVIRUS;AV-011;Closed
3064919;04/03/2021 06:10;04/03/2021 13:04;Client_213;VPN;VPN-002;Closed
3069867;08/03/2021 08:15;08/03/2021 22:29;Client_213;MAIL;MAIL-004;Closed
3069896;08/03/2021 08:49;08/03/2021 12:48;Client_213;VPN;VPN-002;Closed
3069903;08/03/2021 08:56;08/03/2021 22:29;Client_213;WINDOWS;WINDOWS-049;Closed
3069948;08/03/2021 09:40;08/03/2021 20:57;Client_213;VPN;VPN-002;Closed
3069957;08/03/2021 09:54;08/03/2021 18:52;Client_213;VPN;VPN-002;Closed
3070030;08/03/2021 11:46;08/03/2021 22:29;Client_213;WINDOWS;WINDOWS-001;Closed
3070051;08/03/2021 09:31;08/03/2021 21:28;Client_213;ANTIVIRUS;AV-011;Closed
3070087;08/03/2021 12:39;08/03/2021 22:14;Client_213;VPN;VPN-002;Closed
3070141;08/03/2021 14:25;08/03/2021 22:14;Client_213;FIREWALL;FW-002;Closed
3071310;08/03/2021 19:57;08/03/2021 22:29;Client_213;MAIL;MAIL-015;Closed
3071588;08/03/2021 22:44;10/03/2021 09:20;Client_213;WINDOWS;WINDOWS-001;Closed
3071657;09/03/2021 02:33;10/03/2021 09:19;Client_213;WAF;WAF-012;Closed
3071658;09/03/2021 02:33;10/03/2021 09:19;Client_213;WAF;WAF-011;Closed
3071669;09/03/2021 07:18;10/03/2021 09:19;Client_213;FIREWALL;FW-002;Closed
3072448;09/03/2021 15:02;10/03/2021 11:56;Client_213;FIREWALL;FW-048;Closed
3072959;10/03/2021 06:54;10/03/2021 10:43;Client_213;FIREWALL;FW-048;Closed
3073025;10/03/2021 08:52;10/03/2021 10:43;Client_213;FIREWALL;FW-002;Closed
3073039;10/03/2021 09:08;11/03/2021 12:29;Client_213;FIREWALL;FW-002;Closed
3073059;10/03/2021 09:26;10/03/2021 13:34;Client_213;MAIL;MAIL-004;Closed
3073070;10/03/2021 09:36;10/03/2021 15:20;Client_213;MAIL;MAIL-015;Closed
3073086;10/03/2021 09:56;10/03/2021 11:06;Client_213;FIREWALL;FW-002;Closed
3073087;10/03/2021 10:01;11/03/2021 01:50;Client_213;WINDOWS;WINDOWS-049;Closed
3073135;10/03/2021 11:03;10/03/2021 12:13;Client_213;WAF;WAF-011;Closed
3073249;10/03/2021 12:52;10/03/2021 17:53;Client_213;FIREWALL;FW-002;Closed
3073338;10/03/2021 14:42;11/03/2021 12:44;Client_213;FIREWALL;FW-048;Closed
